1,1,1,1,4,3,3,3,3,8,8,9,10,11,11,9,7,10,11,9,9,11,15,10,12,14,14,19,24,26,28,34,35,43,46,54,52,48,51,58,62,69,74,72,65,65,70,64,66,64,60,61,71,68,76,75,78,84,75,67,66,62,58,57,42,35,34,33,30,29,26,19,22,24,25,25,24,19,21,19,19,20,22,17,13,15,17,20,20,18,15,18,18,13,10,9,7,6,5,6,4,4,3,5,7,7,4,4,4,4,7,6,5,5,6,5,5,3,4,5,6,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,5,6,6,9,9,13,8,9,12,14,13,9,8,10,12,13,14,15,13,18,19,20,18,17,21,25,21,25,29,29,28,31,37,40,48,50,53,58,61,62,66,63,61,56,55,55,56,58,58,57,55,51,52,56,47,52,52,47,44,38,34,35,30,34,28,27,27,25,27,26,27,29,25,25,22,19,19,20,18,16,19,21,21,19,20,17,15,16,19,15,14,18,19,13,11,8,6,5,5,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,3,4,3,4,1,1,3,3,4,7,8,10,20,17,21,19,24,23,22,22,19,23,28,33,39,42,44,49,55,58,63,67,77,80,90,104,99,93,91,110,106,101,99,102,104,114,104,100,94,86,94,89,85,70,73,60,54,49,44,42,36,35,36,28,19,15,15,15,10,8,6,5,4,4,4,4,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,3,4,3,3,2,3,2,2,2,4,8,11,12,13,12,15,19,17,19,14,12,15,11,10,9,11,11,14,17,20,23,24,24,28,33,34,35,43,45,47,60,61,57,65,60,65,61,67,70,69,72,73,64,61,58,59,55,49,49,39,35,32,35,37,37,35,34,33,31,26,26,21,23,27,27,27,30,30,25,20,19,15,12,11,8,7,6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,2,1,1,2,2,3,3,3,4,4,10,9,12,12,13,9,14,10,9,10,13,13,12,13,11,12,14,16,20,20,21,27,30,31,34,40,33,39,36,30,29,35,42,52,54,56,62,68,71,67,74,78,87,97,96,103,101,104,98,98,88,83,83,80,76,73,77,69,60,57,51,52,47,45,42,38,32,22,21,18,13,10,10,10,8,6,5,5,4,3,3,3,3,3,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,3,2,2,4,4,9,8,8,8,7,8,8,5,7,7,8,10,11,12,20,23,29,35,43,56,60,59,63,81,77,79,84,86,85,80,76,86,86,83,77,81,77,84,76,76,83,81,87,75,69,64,59,48,43,39,42,36,27,24,21,23,23,20,16,13,10,10,9,11,10,10,10,9,6,5,8,4,4,4,4,5,5,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,2,3,5,8,12,11,14,17,16,17,21,21,22,26,22,26,29,27,32,36,39,40,48,46,54,51,52,50,58,58,60,74,65,71,69,70,75,76,82,88,85,78,73,72,71,72,62,58,55,47,38,36,34,28,24,25,28,30,28,28,28,26,22,18,18,13,11,8,10,10,8,10,8,7,6,5,6,5,3,3,3,3,3,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,4,7,7,13,16,20,24,27,31,27,21,20,22,25,36,41,44,44,45,45,50,50,48,55,53,60,57,59,62,54,42,45,48,53,58,60,50,51,51,47,49,52,50,47,52,59,60,57,48,45,41,39,40,40,37,36,35,33,25,21,22,20,23,23,20,15,16,19,16,17,13,12,10,11,8,9,7,7,5,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,3,4,6,9,10,11,12,16,18,18,16,13,9,14,16,23,30,36,55,58,59,52,64,58,56,51,49,48,52,59,55,54,57,56,56,58,57,58,58,66,62,66,58,61,55,54,57,53,50,42,38,32,30,31,30,35,32,29,27,31,28,22,21,20,16,14,14,10,10,9,9,6,7,8,11,11,12,9,8,6,5,5,8,8,7,7,8,5,6,7,7,6,3,3,5,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,4,4,5,5,5,5,7,5,6,4,4,6,6,8,9,10,18,22,18,21,16,13,15,18,20,23,33,43,45,46,42,45,52,50,44,47,52,58,51,45,42,41,42,44,46,40,51,49,46,46,45,46,51,45,47,44,48,45,39,37,36,32,27,26,26,25,26,25,23,22,18,19,19,18,21,19,22,18,12,10,10,11,9,7,7,5,5,5,4,4,4,4,5,2,2,2,3,1,1,3,4,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,3,3,3,3,3,3,5,5,12,16,13,13,21,24,27,28,31,36,37,37,36,50,57,53,50,49,47,56,59,73,83,76,76,72,69,73,77,80,80,81,87,98,92,88,82,69,63,56,56,53,49,42,40,35,38,37,36,35,31,29,28,24,23,24,21,17,16,17,15,14,11,9,8,6,5,4,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,2,3,4,4,4,3,4,3,6,6,5,5,4,4,6,8,9,11,8,10,9,7,11,15,11,11,12,10,12,18,20,21,25,31,30,30,40,49,57,53,55,54,56,58,61,57,64,65,61,56,60,56,54,54,56,57,58,58,56,60,60,57,53,54,36,32,30,34,33,33,33,33,35,38,34,39,43,38,32,35,34,29,29,22,22,19,17,16,19,16,15,11,13,11,13,11,7,6,5,4,5,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,2,3,3,3,5,4,7,10,10,10,14,15,15,14,20,20,24,24,19,21,22,27,30,29,29,34,33,31,33,34,41,43,45,51,52,57,53,50,52,54,46,49,47,50,52,47,53,59,51,52,54,57,56,53,48,57,59,59,54,50,43,42,42,34,26,24,21,17,16,14,16,15,20,18,17,15,15,14,15,14,15,16,17,13,10,9,9,10,8,6,6,3,5,6,8,9,10,10,11,10,9,10,9,8,7,5,4,5,5,4,4,2,2,2,2,3,3,3,2,2,2,2,1,1,2,2,2,1,2,2,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,3,4,3,4,5,7,7,6,7,8,8,8,8,8,9,8,9,14,16,21,24,29,32,32,36,45,52,53,58,61,73,80,79,83,81,88,81,84,85,86,95,90,94,80,74,67,58,58,50,49,54,49,46,41,34,34,36,30,31,28,22,16,13,15,14,10,10,10,11,11,11,10,6,7,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
